ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
8025382	0.9999955	4.23e-01	9.30e-01	CERS4	ceramide synthase 4
7894407	0.9999955	4.23e-01	9.30e-01		
8144995	0.9999955	4.23e-01	9.30e-01	FGF17	fibroblast growth factor 17
8016646	0.9999955	4.23e-01	9.30e-01	COL1A1	collagen type I alpha 1 chain
8177273	0.9999955	4.23e-01	9.29e-01	PRORY	proline rich, Y-linked
8043032	0.9999955	4.23e-01	9.29e-01		
8026900	0.9999955	4.23e-01	9.29e-01	KCNN1	potassium calcium-activated channel subfamily N member 1
7895283	0.9999955	4.23e-01	9.29e-01		
7894838	0.9999955	4.23e-01	9.29e-01		
7954511	0.9999955	4.23e-01	9.29e-01	STK38L	serine/threonine kinase 38 like
7957514	0.9999955	4.23e-01	9.29e-01	PLEKHG7	pleckstrin homology and RhoGEF domain containing G7
8012581	0.9999955	4.23e-01	9.29e-01	STX8	syntaxin 8
7894867	0.9999955	4.23e-01	9.29e-01		
8119169	0.9999955	4.23e-01	9.28e-01	TBC1D22B	TBC1 domain family member 22B
7924842	0.9999955	4.23e-01	9.28e-01	C1orf35	chromosome 1 open reading frame 35
8095626	0.9999955	4.23e-01	9.28e-01		
7969286	0.9999955	4.23e-01	9.28e-01		
7901071	0.9999955	4.23e-01	9.28e-01		
7912473	0.9999955	4.23e-01	9.28e-01	FBXO2	F-box protein 2
7975626	0.9999955	4.24e-01	9.28e-01		
7915991	0.9999955	4.24e-01	9.28e-01	DMRTA2	DMRT like family A2
7909261	0.9999955	4.24e-01	9.28e-01	IL20	interleukin 20
8060205	0.9999955	4.24e-01	9.28e-01	PASK	PAS domain containing serine/threonine kinase
8130011	0.9999955	4.24e-01	9.28e-01		
8117718	0.9999955	4.24e-01	9.28e-01	OR2J3	olfactory receptor family 2 subfamily J member 3
7905862	0.9999955	4.24e-01	9.27e-01	DCST1	DC-STAMP domain containing 1
8034370	0.9999955	4.24e-01	9.27e-01	ZNF563	zinc finger protein 563
8106193	0.9999955	4.24e-01	9.27e-01	UTP15	UTP15, small subunit processome component
8148748	0.9999955	4.24e-01	9.27e-01	WDR97	WD repeat domain 97
8111512	0.9999955	4.24e-01	9.27e-01	UGT3A1	UDP glycosyltransferase family 3 member A1
7895198	0.9999955	4.24e-01	9.27e-01		
8126238	0.9999955	4.24e-01	9.27e-01		
8119801	0.9999955	4.24e-01	9.27e-01	ABCC10	ATP binding cassette subfamily C member 10
8168534	0.9999955	4.24e-01	9.26e-01	TBX22	T-box 22
8164596	0.9999955	4.24e-01	9.26e-01	C9orf78	chromosome 9 open reading frame 78
7900076	0.9999955	4.24e-01	9.26e-01	TEKT2	tektin 2
8074934	0.9999955	4.24e-01	9.26e-01	VPREB3	pre-B lymphocyte 3
7977058	0.9999955	4.24e-01	9.25e-01	EIF5	eukaryotic translation initiation factor 5
7902861	0.9999955	4.24e-01	9.25e-01	LRRC8B	leucine rich repeat containing 8 family member B
8025621	0.9999955	4.25e-01	9.25e-01	ICAM5	intercellular adhesion molecule 5
7892708	0.9999955	4.25e-01	9.25e-01		
8015301	0.9999955	4.25e-01	9.25e-01	KRT35	keratin 35
8133904	0.9999955	4.25e-01	9.25e-01	GRM3	glutamate metabotropic receptor 3
8137008	0.9999955	4.25e-01	9.25e-01	MPLKIP	M-phase specific PLK1 interacting protein
7973182	0.9999955	4.25e-01	9.25e-01	LOC554207	uncharacterized LOC554207
8129947	0.9999955	4.25e-01	9.25e-01	NMBR	neuromedin B receptor
8071536	0.9999955	4.25e-01	9.24e-01	HIC2	hypermethylated in cancer 2
8009951	0.9999955	4.25e-01	9.24e-01	ITGB4	integrin subunit beta 4
8018908	0.9999955	4.25e-01	9.24e-01	DNAH17	dynein axonemal heavy chain 17
8153273	0.9999955	4.25e-01	9.24e-01	MROH5	maestro heat like repeat family member 5
7992140	0.9999955	4.25e-01	9.24e-01		
7963265	0.9999955	4.25e-01	9.24e-01	POU6F1	POU class 6 homeobox 1
7908777	0.9999955	4.25e-01	9.24e-01		
7999173	0.9999955	4.25e-01	9.24e-01	UBALD1	UBA like domain containing 1
8154838	0.9999955	4.25e-01	9.24e-01		
8113039	0.9999955	4.25e-01	9.24e-01	MEF2C	myocyte enhancer factor 2C
7894810	0.9999955	4.25e-01	9.24e-01		
8105612	0.9999955	4.25e-01	9.24e-01	CWC27	CWC27 spliceosome associated protein homolog
7895769	0.9999955	4.25e-01	9.24e-01		
7895458	0.9999955	4.25e-01	9.24e-01		
7968577	0.9999955	4.25e-01	9.23e-01	NBEA	neurobeachin
7993114	0.9999955	4.25e-01	9.23e-01	METTL22	methyltransferase like 22
8094154	0.9999955	4.25e-01	9.23e-01		
7941074	0.9999955	4.25e-01	9.23e-01	SLC22A12	solute carrier family 22 member 12
7961602	0.9999955	4.25e-01	9.23e-01		
8153790	0.9999955	4.25e-01	9.23e-01	TONSL	tonsoku-like, DNA repair protein
8149590	0.9999955	4.25e-01	9.23e-01		
8093807	0.9999955	4.26e-01	9.22e-01	DOK7	docking protein 7
7930954	0.9999955	4.26e-01	9.22e-01		
8147516	0.9999955	4.26e-01	9.22e-01	MATN2	matrilin 2
7917359	0.9999955	4.26e-01	9.22e-01	ZNHIT6	zinc finger HIT-type containing 6
7895045	0.9999955	4.26e-01	9.22e-01		
7894544	0.9999955	4.26e-01	9.22e-01		
7895237	0.9999955	4.26e-01	9.22e-01		
8054020	0.9999955	4.26e-01	9.22e-01	FAM178B	family with sequence similarity 178 member B
7929858	0.9999955	4.26e-01	9.21e-01	SLF2	SMC5-SMC6 complex localization factor 2
7892594	0.9999955	4.26e-01	9.21e-01		
7991313	0.9999955	4.26e-01	9.21e-01	PLIN1	perilipin 1
8084694	0.9999955	4.26e-01	9.21e-01	EIF4A2	eukaryotic translation initiation factor 4A2
8045470	0.9999955	4.26e-01	9.21e-01	THSD7B	thrombospondin type 1 domain containing 7B
7975851	0.9999955	4.26e-01	9.21e-01	IFT43	intraflagellar transport 43
8061815	0.9999955	4.26e-01	9.21e-01	BPIFB3	BPI fold containing family B member 3
8106278	0.9999955	4.26e-01	9.21e-01		
8131661	0.9999955	4.26e-01	9.21e-01	RPL21P28///RPL21P19///RPL21P44///RPL21	ribosomal protein L21 pseudogene 28///ribosomal protein L21 pseudogene 19///ribosomal protein L21 pseudogene 44///ribosomal protein L21
8149592	0.9999955	4.26e-01	9.21e-01	SLC18A1	solute carrier family 18 member A1
8147750	0.9999955	4.26e-01	9.21e-01		
8172647	0.9999955	4.26e-01	9.20e-01	PAGE1	PAGE family member 1
7925201	0.9999955	4.26e-01	9.20e-01	ARID4B	AT-rich interaction domain 4B
7926223	0.9999955	4.26e-01	9.20e-01	CAMK1D	calcium/calmodulin dependent protein kinase ID
8030078	0.9999955	4.26e-01	9.20e-01	SPHK2	sphingosine kinase 2
8132347	0.9999955	4.26e-01	9.20e-01	GPR141	G protein-coupled receptor 141
8165644	0.9999955	4.26e-01	9.20e-01		
7985349	0.9999955	4.27e-01	9.20e-01	MESDC1	mesoderm development candidate 1
8000117	0.9999955	4.27e-01	9.19e-01	CRYM	crystallin mu
7971915	0.9999955	4.27e-01	9.19e-01	LOC102723968	uncharacterized LOC102723968
7956088	0.9999955	4.27e-01	9.19e-01	RAB5B	RAB5B, member RAS oncogene family
8091972	0.9999955	4.27e-01	9.19e-01	MECOM	MDS1 and EVI1 complex locus
7893000	0.9999955	4.27e-01	9.19e-01		
7895505	0.9999955	4.27e-01	9.19e-01		
8133610	0.9999955	4.27e-01	9.19e-01	STAG3L5P-PVRIG2P-PILRB///STAG3L2///STAG3L3///STAG3L1	STAG3L5P-PVRIG2P-PILRB readthrough///stromal antigen 3-like 2 (pseudogene)///stromal antigen 3-like 3 (pseudogene)///stromal antigen 3-like 1 (pseudogene)
8151209	0.9999955	4.27e-01	9.19e-01		
8080781	0.9999955	4.27e-01	9.19e-01	PXK	PX domain containing serine/threonine kinase like
7940530	0.9999955	4.27e-01	9.19e-01	MYRF	myelin regulatory factor
7997414	0.9999955	4.27e-01	9.19e-01	GAN	gigaxonin
7927972	0.9999955	4.27e-01	9.19e-01	VPS26A	VPS26, retromer complex component A
8027956	0.9999955	4.27e-01	9.19e-01	KMT2B	lysine methyltransferase 2B
7977319	0.9999955	4.27e-01	9.18e-01	PLD4	phospholipase D family member 4
7961300	0.9999955	4.27e-01	9.18e-01	PRB3	proline rich protein BstNI subfamily 3
8171148	0.9999955	4.27e-01	9.18e-01	ARSD	arylsulfatase D
7894207	0.9999955	4.27e-01	9.18e-01		
7892704	0.9999955	4.27e-01	9.18e-01		
8099850	0.9999955	4.27e-01	9.18e-01	TMEM156	transmembrane protein 156
8125443	0.9999955	4.27e-01	9.18e-01		
8141140	0.9999955	4.27e-01	9.18e-01	DLX5	distal-less homeobox 5
8165665	0.9999955	4.27e-01	9.18e-01		
8030840	0.9999955	4.27e-01	9.17e-01		
8175683	0.9999955	4.27e-01	9.17e-01	MIR224///GABRE	microRNA 224///gamma-aminobutyric acid type A receptor epsilon subunit
8016128	0.9999955	4.27e-01	9.17e-01	GFAP	glial fibrillary acidic protein
7893870	0.9999955	4.28e-01	9.17e-01		
8065510	0.9999955	4.28e-01	9.17e-01	NANP	N-acetylneuraminic acid phosphatase
8032312	0.9999955	4.28e-01	9.17e-01	ATP8B3	ATPase phospholipid transporting 8B3
8101788	0.9999955	4.28e-01	9.17e-01	UNC5C	unc-5 netrin receptor C
7895820	0.9999955	4.28e-01	9.17e-01		
7903369	0.9999955	4.28e-01	9.17e-01	SLC30A7	solute carrier family 30 member 7
7920506	0.9999955	4.28e-01	9.16e-01	SHE	Src homology 2 domain containing E
8139727	0.9999955	4.28e-01	9.16e-01	SEPT14	septin 14
8114191	0.9999955	4.28e-01	9.16e-01		
7894084	0.9999955	4.28e-01	9.16e-01		
7893589	0.9999955	4.28e-01	9.16e-01		
8015287	0.9999955	4.28e-01	9.16e-01	KRT38	keratin 38
8003263	0.9999955	4.28e-01	9.16e-01	ZCCHC14	zinc finger CCHC-type containing 14
8180384	0.9999955	4.28e-01	9.16e-01	SPRR2F	small proline rich protein 2F
8075190	0.9999955	4.28e-01	9.16e-01	ZNRF3-AS1	ZNRF3 antisense RNA 1
8139107	0.9999955	4.28e-01	9.16e-01		
7973018	0.9999955	4.28e-01	9.16e-01	OR4K15	olfactory receptor family 4 subfamily K member 15
7893067	0.9999955	4.28e-01	9.16e-01		
8145634	0.9999955	4.28e-01	9.16e-01		
8009792	0.9999955	4.28e-01	9.15e-01		
7894881	0.9999955	4.28e-01	9.15e-01		
8042513	0.9999955	4.28e-01	9.15e-01		
8166999	0.9999955	4.28e-01	9.15e-01	CHST7	carbohydrate sulfotransferase 7
7893578	0.9999955	4.28e-01	9.15e-01		
8043379	0.9999955	4.28e-01	9.15e-01		
8046685	0.9999955	4.28e-01	9.15e-01	UBE2E4P///UBE2E3	ubiquitin conjugating enzyme E2 E4 pseudogene///ubiquitin conjugating enzyme E2 E3
8132694	0.9999955	4.28e-01	9.15e-01	IGFBP1	insulin like growth factor binding protein 1
7969977	0.9999955	4.29e-01	9.14e-01		
7926609	0.9999955	4.29e-01	9.14e-01	COMMD3-BMI1///BMI1///COMMD3-BMI1///BMI1	COMMD3-BMI1 readthrough///BMI1 proto-oncogene, polycomb ring finger///COMMD3-BMI1 readthrough///BMI1 proto-oncogene, polycomb ring finger
8033179	0.9999955	4.29e-01	9.14e-01	SLC25A41	solute carrier family 25 member 41
7999718	0.9999955	4.29e-01	9.14e-01	FOPNL	FGFR1OP N-terminal like
8084836	0.9999955	4.29e-01	9.14e-01		
7903827	0.9999955	4.29e-01	9.14e-01	STRIP1	striatin interacting protein 1
7983143	0.9999955	4.29e-01	9.13e-01	STARD9	StAR related lipid transfer domain containing 9
7974771	0.9999955	4.29e-01	9.13e-01	PCNX4	pecanex homolog 4 (Drosophila)
8173930	0.9999955	4.29e-01	9.13e-01	DIAPH2-AS1	DIAPH2 antisense RNA 1
7983616	0.9999955	4.29e-01	9.13e-01	GALK2	galactokinase 2
7916745	0.9999955	4.29e-01	9.13e-01		
8137953	0.9999955	4.29e-01	9.13e-01	TNRC18	trinucleotide repeat containing 18
7894394	0.9999955	4.29e-01	9.13e-01		
8159111	0.9999955	4.29e-01	9.13e-01	WDR5	WD repeat domain 5
8176709	0.9999955	4.29e-01	9.13e-01	TXLNGY	taxilin gamma pseudogene, Y-linked
8015214	0.9999955	4.29e-01	9.12e-01	KRTAP2-3///KRTAP2-2///KRTAP2-4///KRTAP2-1	keratin associated protein 2-3///keratin associated protein 2-2///keratin associated protein 2-4///keratin associated protein 2-1
8019574	0.9999955	4.29e-01	9.12e-01	KRTAP2-3///KRTAP2-2///KRTAP2-4///KRTAP2-1	keratin associated protein 2-3///keratin associated protein 2-2///keratin associated protein 2-4///keratin associated protein 2-1
7959023	0.9999955	4.29e-01	9.12e-01	MAP1LC3B2///MAP1LC3B	microtubule associated protein 1 light chain 3 beta 2///microtubule associated protein 1 light chain 3 beta
8149067	0.9999955	4.29e-01	9.12e-01		
8071134	0.9999955	4.29e-01	9.12e-01	LINC00528	long intergenic non-protein coding RNA 528
7895607	0.9999955	4.29e-01	9.12e-01		
7926366	0.9999955	4.30e-01	9.12e-01		
8086370	0.9999955	4.30e-01	9.11e-01		
8078888	0.9999955	4.30e-01	9.11e-01	CCR8	C-C motif chemokine receptor 8
7902909	0.9999955	4.30e-01	9.11e-01		
7999547	0.9999955	4.30e-01	9.11e-01		
8103881	0.9999955	4.30e-01	9.11e-01	RWDD4	RWD domain containing 4
8139943	0.9999955	4.30e-01	9.11e-01	SPDYE7P	speedy/RINGO cell cycle regulator family member E7, pseudogene
8135661	0.9999955	4.30e-01	9.10e-01	CFTR	cystic fibrosis transmembrane conductance regulator
8122703	0.9999955	4.30e-01	9.10e-01		
7896201	0.9999955	4.30e-01	9.10e-01		
7967331	0.9999955	4.30e-01	9.10e-01	VPS37B	VPS37B, ESCRT-I subunit
7895792	0.9999955	4.30e-01	9.10e-01		
8034555	0.9999955	4.30e-01	9.10e-01	RTBDN	retbindin
8027543	0.9999955	4.30e-01	9.10e-01	WDR88	WD repeat domain 88
7913211	0.9999955	4.30e-01	9.10e-01	PLA2G2E	phospholipase A2 group IIE
7894338	0.9999955	4.30e-01	9.10e-01		
7895329	0.9999955	4.30e-01	9.10e-01		
8092226	0.9999955	4.30e-01	9.09e-01		
8130553	0.9999955	4.30e-01	9.09e-01	LOC401281	uncharacterized LOC401281
8066637	0.9999955	4.30e-01	9.09e-01	LOC643549	uncharacterized LOC643549
7957540	0.9999955	4.30e-01	9.09e-01	MRPL42	mitochondrial ribosomal protein L42
8175119	0.9999955	4.30e-01	9.09e-01		
8165650	0.9999955	4.31e-01	9.09e-01		
8171284	0.9999955	4.31e-01	9.09e-01	GPR143	G protein-coupled receptor 143
8018814	0.9999955	4.31e-01	9.09e-01		
7894780	0.9999955	4.31e-01	9.09e-01		
7953021	0.9999955	4.31e-01	9.09e-01	ADIPOR2	adiponectin receptor 2
8132922	0.9999955	4.31e-01	9.09e-01	MRPS17	mitochondrial ribosomal protein S17
7892556	0.9999955	4.31e-01	9.08e-01		
7894998	0.9999955	4.31e-01	9.08e-01		
7979886	0.9999955	4.31e-01	9.08e-01		
8141950	0.9999955	4.31e-01	9.08e-01	RELN	reelin
7912627	0.9999955	4.31e-01	9.08e-01		
8180307	0.9999955	4.31e-01	9.08e-01	HMGA1	high mobility group AT-hook 1
7936439	0.9999955	4.31e-01	9.08e-01	AFAP1L2	actin filament associated protein 1 like 2
8157173	0.9999955	4.31e-01	9.08e-01	MUSK	muscle associated receptor tyrosine kinase
8023605	0.9999955	4.31e-01	9.08e-01	PIGN	phosphatidylinositol glycan anchor biosynthesis class N
7959012	0.9999955	4.31e-01	9.08e-01		
8030908	0.9999955	4.31e-01	9.08e-01	ZNF480	zinc finger protein 480
8029289	0.9999955	4.31e-01	9.08e-01	TEX101	testis expressed 101
8024013	0.9999955	4.31e-01	9.08e-01	MISP	mitotic spindle positioning
7961455	0.9999955	4.31e-01	9.08e-01	GUCY2C	guanylate cyclase 2C
8131098	0.9999955	4.31e-01	9.08e-01	LOC100127955	uncharacterized LOC100127955
8068216	0.9999955	4.31e-01	9.07e-01		
7895104	0.9999955	4.31e-01	9.07e-01		
7967967	0.9999955	4.31e-01	9.07e-01		
8112611	0.9999955	4.31e-01	9.07e-01		
7892510	0.9999955	4.31e-01	9.07e-01		
8034821	0.9999955	4.31e-01	9.07e-01	PTGER1	prostaglandin E receptor 1
8174193	0.9999955	4.31e-01	9.07e-01		
7928907	0.9999955	4.31e-01	9.07e-01		
8180416	0.9999955	4.31e-01	9.07e-01	OR3A2	olfactory receptor family 3 subfamily A member 2
8043043	0.9999955	4.31e-01	9.07e-01	DNAH6	dynein axonemal heavy chain 6
8035236	0.9999955	4.31e-01	9.06e-01	HAUS8	HAUS augmin like complex subunit 8
7892727	0.9999955	4.31e-01	9.06e-01		
8018097	0.9999955	4.31e-01	9.06e-01	FAM104A	family with sequence similarity 104 member A
8062927	0.9999955	4.32e-01	9.06e-01	PI3	peptidase inhibitor 3
8129062	0.9999955	4.32e-01	9.06e-01	HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5
7896706	0.9999955	4.32e-01	9.06e-01		
8092726	0.9999955	4.32e-01	9.06e-01	CLDN1	claudin 1
7896514	0.9999955	4.32e-01	9.06e-01		
8158671	0.9999955	4.32e-01	9.06e-01	ASS1	argininosuccinate synthase 1
7932227	0.9999955	4.32e-01	9.06e-01	NMT2	N-myristoyltransferase 2
8157686	0.9999955	4.32e-01	9.06e-01	OR1L4	olfactory receptor family 1 subfamily L member 4
7959123	0.9999955	4.32e-01	9.05e-01	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1
7903113	0.9999955	4.32e-01	9.05e-01		
7942613	0.9999955	4.32e-01	9.05e-01	DGAT2	diacylglycerol O-acyltransferase 2
8134869	0.9999955	4.32e-01	9.05e-01	PCOLCE	procollagen C-endopeptidase enhancer
8137466	0.9999955	4.32e-01	9.04e-01		
7927280	0.9999955	4.32e-01	9.04e-01	CH17-360D5.1///NPY4R	neuropeptide Y receptor type 4-like///neuropeptide Y receptor Y4
8079217	0.9999955	4.32e-01	9.04e-01	ZNF35	zinc finger protein 35
8030299	0.9999955	4.32e-01	9.04e-01	CCDC155	coiled-coil domain containing 155
8133752	0.9999955	4.32e-01	9.04e-01	LOC100133091	uncharacterized LOC100133091
7929315	0.9999955	4.32e-01	9.04e-01	CYP26C1	cytochrome P450 family 26 subfamily C member 1
7895413	0.9999955	4.32e-01	9.04e-01		
8030946	0.9999955	4.32e-01	9.04e-01	ZNF808	zinc finger protein 808
7925761	0.9999955	4.32e-01	9.04e-01	OR14I1	olfactory receptor family 14 subfamily I member 1
8020354	0.9999955	4.32e-01	9.04e-01	OR4K15	olfactory receptor family 4 subfamily K member 15
8142307	0.9999955	4.32e-01	9.04e-01	PNPLA8	patatin like phospholipase domain containing 8
8137874	0.9999955	4.33e-01	9.03e-01	CARD11	caspase recruitment domain family member 11
8103873	0.9999955	4.33e-01	9.03e-01		
7895296	0.9999955	4.33e-01	9.03e-01		
8085118	0.9999955	4.33e-01	9.03e-01		
8111099	0.9999955	4.33e-01	9.03e-01		
8144528	0.9999955	4.33e-01	9.02e-01	TNKS	tankyrase
7904812	0.9999955	4.33e-01	9.02e-01	PIAS3	protein inhibitor of activated STAT 3
8089801	0.9999955	4.33e-01	9.02e-01	GSK3B	glycogen synthase kinase 3 beta
7924117	0.9999955	4.33e-01	9.02e-01		
8154221	0.9999955	4.33e-01	9.02e-01		
8139814	0.9999955	4.33e-01	9.02e-01		
7941594	0.9999955	4.33e-01	9.02e-01	TMEM151A	transmembrane protein 151A
7938076	0.9999955	4.33e-01	9.02e-01	OR52W1	olfactory receptor family 52 subfamily W member 1
7898894	0.9999955	4.33e-01	9.01e-01	PITHD1	PITH domain containing 1
8015685	0.9999955	4.33e-01	9.01e-01	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit
8032751	0.9999955	4.33e-01	9.01e-01		
7966810	0.9999955	4.33e-01	9.01e-01	KSR2	kinase suppressor of ras 2
8085788	0.9999955	4.33e-01	9.01e-01	NKIRAS1	NFKB inhibitor interacting Ras like 1
7900957	0.9999955	4.33e-01	9.01e-01	KLF17	Kruppel like factor 17
7933290	0.9999955	4.33e-01	9.01e-01	BMS1P4///BMS1P6///BMS1P5///AGAP11///BMS1///AGAP11	BMS1, ribosome biogenesis factor pseudogene 4///BMS1, ribosome biogenesis factor pseudogene 6///BMS1, ribosome biogenesis factor pseudogene 5///ArfGAP with GTPase domain, ankyrin repeat and PH domain 11///BMS1, ribosome biogenesis factor///ArfGAP with GTPase domain, ankyrin repeat and PH domain 11
8065550	0.9999955	4.33e-01	9.01e-01		
8116835	0.9999955	4.33e-01	9.01e-01	GCNT2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group)
7894012	0.9999955	4.34e-01	9.00e-01		
8173206	0.9999955	4.34e-01	9.00e-01		
7966315	0.9999955	4.34e-01	9.00e-01	ARPC3	actin related protein 2/3 complex subunit 3
7946017	0.9999955	4.34e-01	9.00e-01	OR51A2	olfactory receptor family 51 subfamily A member 2
7893356	0.9999955	4.34e-01	9.00e-01		
7949440	0.9999955	4.34e-01	9.00e-01	EHBP1L1	EH domain binding protein 1 like 1
8166079	0.9999955	4.34e-01	9.00e-01	EGFL6	EGF like domain multiple 6
7896746	0.9999955	4.34e-01	9.00e-01		
8002882	0.9999955	4.34e-01	9.00e-01	CHST6	carbohydrate sulfotransferase 6
7926805	0.9999955	4.34e-01	9.00e-01		
8146906	0.9999955	4.34e-01	9.00e-01		
7908879	0.9999955	4.34e-01	9.00e-01	PPFIA4	PTPRF interacting protein alpha 4
8143296	0.9999955	4.34e-01	9.00e-01	KLRG2	killer cell lectin like receptor G2
7925773	0.9999955	4.34e-01	9.00e-01	ZNF692///ZNF692	zinc finger protein 692///zinc finger protein 692
7924144	0.9999955	4.34e-01	8.99e-01	RPL21P28///RPL21P19///RPL21P44///RPL21	ribosomal protein L21 pseudogene 28///ribosomal protein L21 pseudogene 19///ribosomal protein L21 pseudogene 44///ribosomal protein L21
7896420	0.9999955	4.34e-01	8.99e-01		
7894524	0.9999955	4.34e-01	8.99e-01		
7894743	0.9999955	4.34e-01	8.99e-01		
8169697	0.9999955	4.34e-01	8.99e-01		
7916880	0.9999955	4.34e-01	8.99e-01		
7994817	0.9999955	4.34e-01	8.99e-01	ZNF771	zinc finger protein 771
8140386	0.9999955	4.34e-01	8.99e-01	STYXL1	serine/threonine/tyrosine interacting-like 1
7893972	0.9999955	4.34e-01	8.99e-01		
7997139	0.9999955	4.34e-01	8.98e-01	CALB2	calbindin 2
8084904	0.9999955	4.34e-01	8.98e-01	SDHAP2///SDHAP1///LOC220729	succinate dehydrogenase complex flavoprotein subunit A pseudogene 2///succinate dehydrogenase complex flavoprotein subunit A pseudogene 1///succinate dehydrogenase complex flavoprotein subunit A pseudogene
8027574	0.9999955	4.34e-01	8.98e-01	CHST8	carbohydrate sulfotransferase 8
7893974	0.9999955	4.34e-01	8.98e-01		
7892950	0.9999955	4.34e-01	8.98e-01		
7999920	0.9999955	4.34e-01	8.98e-01	GP2	glycoprotein 2
8089954	0.9999955	4.34e-01	8.98e-01	IQCB1	IQ motif containing B1
8096411	0.9999955	4.35e-01	8.98e-01	TIGD2	tigger transposable element derived 2
7896276	0.9999955	4.35e-01	8.98e-01		
8096635	0.9999955	4.35e-01	8.98e-01	NFKB1	nuclear factor kappa B subunit 1
8069863	0.9999955	4.35e-01	8.98e-01	KRTAP8-1	keratin associated protein 8-1
7991357	0.9999955	4.35e-01	8.98e-01	C15orf38-AP3S2///AP3S2	C15orf38-AP3S2 readthrough///adaptor related protein complex 3 sigma 2 subunit
8151496	0.9999955	4.35e-01	8.97e-01	ZNF704	zinc finger protein 704
8060741	0.9999955	4.35e-01	8.97e-01		
7983775	0.9999955	4.35e-01	8.97e-01		
7998878	0.9999955	4.35e-01	8.97e-01	PRSS22	protease, serine 22
7983189	0.9999955	4.35e-01	8.97e-01		
8030980	0.9999955	4.35e-01	8.97e-01	ZNF761///ZNF525///ZNF845///ZNF765	zinc finger protein 761///zinc finger protein 525///zinc finger protein 845///zinc finger protein 765
8117622	0.9999955	4.35e-01	8.97e-01	OR2B6	olfactory receptor family 2 subfamily B member 6
8023646	0.9999955	4.35e-01	8.97e-01	BCL2	BCL2, apoptosis regulator
8176098	0.9999955	4.35e-01	8.97e-01	UBL4A	ubiquitin like 4A
7916491	0.9999955	4.35e-01	8.97e-01		
8058340	0.9999955	4.35e-01	8.97e-01		
8074251	0.9999955	4.35e-01	8.96e-01	ATP6V1E1	ATPase H+ transporting V1 subunit E1
8015712	0.9999955	4.35e-01	8.96e-01	COA3	cytochrome c oxidase assembly factor 3
8180233	0.9999955	4.35e-01	8.96e-01		
8025402	0.9999955	4.35e-01	8.96e-01	ANGPTL4	angiopoietin like 4
8142534	0.9999955	4.35e-01	8.96e-01		
8143749	0.9999955	4.35e-01	8.96e-01	ZNF467///ZNF467	zinc finger protein 467///zinc finger protein 467
7910636	0.9999955	4.36e-01	8.95e-01		
8173615	0.9999955	4.36e-01	8.95e-01	RLIM	ring finger protein, LIM domain interacting
8061564	0.9999955	4.36e-01	8.95e-01	ID1	inhibitor of DNA binding 1, HLH protein
7967969	0.9999955	4.36e-01	8.95e-01	IL17D	interleukin 17D
7977736	0.9999955	4.36e-01	8.95e-01	RAB2B	RAB2B, member RAS oncogene family
7916130	0.9999955	4.36e-01	8.95e-01	KTI12///TXNDC12	KTI12 chromatin associated homolog///thioredoxin domain containing 12
