ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
8044263	0.9999946	5.15e-01	7.08e-01	RANBP2	RAN binding protein 2
8170228	0.9999946	5.16e-01	7.08e-01		
7959402	0.9999946	5.16e-01	7.07e-01	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4
8168534	0.9999946	5.16e-01	7.07e-01	TBX22	T-box 22
8150419	0.9999946	5.16e-01	7.07e-01	ZMAT4	zinc finger matrin-type 4
8081217	0.9999946	5.16e-01	7.07e-01		
8056763	0.9999946	5.16e-01	7.07e-01		
8141643	0.9999946	5.16e-01	7.07e-01	UFSP1	UFM1 specific peptidase 1 (inactive)
7893860	0.9999946	5.16e-01	7.07e-01		
7911276	0.9999946	5.16e-01	7.07e-01	OR2T6	olfactory receptor family 2 subfamily T member 6
7895844	0.9999946	5.16e-01	7.06e-01		
7895641	0.9999946	5.16e-01	7.06e-01		
8151384	0.9999946	5.16e-01	7.06e-01	STAU2	staufen double-stranded RNA binding protein 2
7973869	0.9999946	5.16e-01	7.06e-01		
8071530	0.9999946	5.16e-01	7.06e-01	LOC102725072///POM121L10P///POM121L8P///POM121L1P	uncharacterized LOC102725072///POM121 transmembrane nucleoporin like 10, pseudogene///POM121 transmembrane nucleoporin like 8, pseudogene///POM121 transmembrane nucleoporin like 1, pseudogene
8074712	0.9999946	5.16e-01	7.06e-01	LOC102725072///POM121L10P///POM121L8P///POM121L1P	uncharacterized LOC102725072///POM121 transmembrane nucleoporin like 10, pseudogene///POM121 transmembrane nucleoporin like 8, pseudogene///POM121 transmembrane nucleoporin like 1, pseudogene
7988344	0.9999946	5.16e-01	7.06e-01		
7989750	0.9999946	5.16e-01	7.06e-01	CILP	cartilage intermediate layer protein
7896062	0.9999946	5.16e-01	7.06e-01		
8081055	0.9999946	5.16e-01	7.06e-01	CHMP2B	charged multivesicular body protein 2B
8148955	0.9999946	5.16e-01	7.06e-01	C8orf33	chromosome 8 open reading frame 33
7894274	0.9999946	5.16e-01	7.06e-01		
7892839	0.9999946	5.16e-01	7.06e-01		
7905744	0.9999946	5.16e-01	7.06e-01		
7991296	0.9999946	5.16e-01	7.06e-01	KIF7	kinesin family member 7
8061780	0.9999946	5.16e-01	7.06e-01	BPIFB2	BPI fold containing family B member 2
8045776	0.9999946	5.16e-01	7.06e-01	GALNT13	polypeptide N-acetylgalactosaminyltransferase 13
8089026	0.9999946	5.16e-01	7.06e-01	STX19	syntaxin 19
8093756	0.9999946	5.16e-01	7.06e-01	MSANTD1	Myb/SANT DNA binding domain containing 1
7899323	0.9999946	5.16e-01	7.05e-01	SYTL1	synaptotagmin like 1
7895048	0.9999946	5.16e-01	7.05e-01		
8041138	0.9999946	5.17e-01	7.05e-01	SPDYA	speedy/RINGO cell cycle regulator family member A
7894528	0.9999946	5.17e-01	7.05e-01		
8044133	0.9999946	5.17e-01	7.05e-01	NCK2	NCK adaptor protein 2
8081067	0.9999946	5.17e-01	7.05e-01	HTR1F	5-hydroxytryptamine receptor 1F
8099713	0.9999946	5.17e-01	7.05e-01		
7938331	0.9999946	5.17e-01	7.05e-01	ZNF143	zinc finger protein 143
8031659	0.9999946	5.17e-01	7.05e-01	ZFP28	ZFP28 zinc finger protein
8108192	0.9999946	5.17e-01	7.05e-01	C5orf66	chromosome 5 open reading frame 66
7910381	0.9999946	5.17e-01	7.05e-01	DUSP5P1	dual specificity phosphatase 5 pseudogene 1
8081501	0.9999946	5.17e-01	7.04e-01		
7895291	0.9999946	5.17e-01	7.04e-01		
8104643	0.9999946	5.17e-01	7.04e-01	C5orf17	chromosome 5 open reading frame 17
7897559	0.9999946	5.17e-01	7.04e-01		
8102263	0.9999946	5.17e-01	7.04e-01	COL25A1	collagen type XXV alpha 1 chain
7920214	0.9999946	5.17e-01	7.04e-01	SPRR2E	small proline rich protein 2E
8172369	0.9999946	5.17e-01	7.04e-01	ZNF182	zinc finger protein 182
7895525	0.9999946	5.17e-01	7.04e-01		
8112157	0.9999946	5.17e-01	7.04e-01		
7908614	0.9999946	5.17e-01	7.04e-01	CAMSAP2	calmodulin regulated spectrin associated protein family member 2
8014891	0.9999946	5.17e-01	7.04e-01	IKZF3	IKAROS family zinc finger 3
7996725	0.9999946	5.17e-01	7.04e-01	DUS2	dihydrouridine synthase 2
8088180	0.9999946	5.17e-01	7.03e-01	WNT5A	Wnt family member 5A
8093852	0.9999946	5.17e-01	7.03e-01	MSX1	msh homeobox 1
8030840	0.9999946	5.17e-01	7.03e-01		
7928328	0.9999946	5.17e-01	7.03e-01		
7965322	0.9999946	5.17e-01	7.03e-01	KITLG	KIT ligand
7966052	0.9999946	5.17e-01	7.03e-01	CRY1	cryptochrome circadian clock 1
8180249	0.9999946	5.18e-01	7.03e-01		
7892649	0.9999946	5.18e-01	7.03e-01		
8034747	0.9999946	5.18e-01	7.03e-01	C19orf67	chromosome 19 open reading frame 67
8072124	0.9999946	5.18e-01	7.03e-01	CRYBA4	crystallin beta A4
8039593	0.9999946	5.18e-01	7.03e-01	ZNF667	zinc finger protein 667
8163328	0.9999946	5.18e-01	7.03e-01	PTGR1	prostaglandin reductase 1
8071951	0.9999946	5.18e-01	7.03e-01		
7899343	0.9999946	5.18e-01	7.03e-01	GPR3	G protein-coupled receptor 3
7910950	0.9999946	5.18e-01	7.03e-01	KMO	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)
7953198	0.9999946	5.18e-01	7.03e-01		
8160365	0.9999946	5.18e-01	7.03e-01	IFNW1	interferon omega 1
8143463	0.9999946	5.18e-01	7.02e-01	PRSS37	protease, serine 37
7938179	0.9999946	5.18e-01	7.02e-01	OR10A4	olfactory receptor family 10 subfamily A member 4
8022642	0.9999946	5.18e-01	7.02e-01		
7895449	0.9999946	5.18e-01	7.02e-01		
8060947	0.9999946	5.18e-01	7.02e-01		
7896199	0.9999946	5.18e-01	7.02e-01		
8037525	0.9999946	5.18e-01	7.02e-01	CKM	creatine kinase, M-type
7976000	0.9999946	5.18e-01	7.02e-01	ADCK1	aarF domain containing kinase 1
7943098	0.9999946	5.18e-01	7.02e-01	MTNR1B	melatonin receptor 1B
8180300	0.9999946	5.18e-01	7.02e-01	TWIST2	twist family bHLH transcription factor 2
7895909	0.9999946	5.18e-01	7.01e-01		
8148149	0.9999946	5.18e-01	7.01e-01	ZHX2	zinc fingers and homeoboxes 2
7987636	0.9999946	5.18e-01	7.01e-01	OIP5	Opa interacting protein 5
8030015	0.9999946	5.18e-01	7.01e-01	SYNGR4	synaptogyrin 4
8074886	0.9999946	5.18e-01	7.01e-01		
7893098	0.9999946	5.18e-01	7.01e-01		
7907124	0.9999946	5.18e-01	7.01e-01	TIPRL	TOR signaling pathway regulator
7999547	0.9999946	5.18e-01	7.01e-01		
8055208	0.9999946	5.18e-01	7.01e-01	CCDC115	coiled-coil domain containing 115
8154731	0.9999946	5.19e-01	7.01e-01		
8050227	0.9999946	5.19e-01	7.01e-01	LOC400943	uncharacterized LOC400943
7894620	0.9999946	5.19e-01	7.01e-01		
7896697	0.9999946	5.19e-01	7.01e-01		
7948369	0.9999946	5.19e-01	7.01e-01		
8160823	0.9999946	5.19e-01	7.01e-01	CNTFR	ciliary neurotrophic factor receptor
8025515	0.9999946	5.19e-01	7.00e-01	RDH8	retinol dehydrogenase 8 (all-trans)
7896200	0.9999946	5.19e-01	7.00e-01		
8070538	0.9999946	5.19e-01	7.00e-01	C2CD2	C2 calcium dependent domain containing 2
7942783	0.9999946	5.19e-01	7.00e-01	AAMDC	adipogenesis associated Mth938 domain containing
7894203	0.9999946	5.19e-01	7.00e-01		
8055402	0.9999946	5.19e-01	7.00e-01		
8060334	0.9999946	5.19e-01	7.00e-01	SOX12	SRY-box 12
8112335	0.9999946	5.19e-01	7.00e-01		
8148867	0.9999946	5.19e-01	7.00e-01	KIFC2	kinesin family member C2
8129193	0.9999946	5.19e-01	7.00e-01	CEP85L	centrosomal protein 85 like
7895065	0.9999946	5.19e-01	7.00e-01		
7986665	0.9999946	5.19e-01	7.00e-01	NIPA2	non imprinted in Prader-Willi/Angelman syndrome 2
8121487	0.9999946	5.19e-01	7.00e-01		
7896354	0.9999946	5.19e-01	7.00e-01		
7943890	0.9999946	5.19e-01	7.00e-01	LOC100132686	uncharacterized LOC100132686
7927926	0.9999946	5.19e-01	7.00e-01	DDX50	DEAD-box helicase 50
8097570	0.9999946	5.19e-01	6.99e-01	USP38	ubiquitin specific peptidase 38
7938047	0.9999946	5.19e-01	6.99e-01		
8023380	0.9999946	5.19e-01	6.99e-01		
8006590	0.9999946	5.19e-01	6.99e-01		
8108435	0.9999946	5.19e-01	6.99e-01	UBE2D2	ubiquitin conjugating enzyme E2 D2
7919940	0.9999946	5.19e-01	6.99e-01	VPS72	vacuolar protein sorting 72 homolog
7896600	0.9999946	5.19e-01	6.99e-01		
7896548	0.9999946	5.19e-01	6.99e-01		
8011262	0.9999946	5.19e-01	6.99e-01	MNT	MAX network transcriptional repressor
7896621	0.9999946	5.19e-01	6.99e-01		
7894662	0.9999946	5.20e-01	6.99e-01		
8159854	0.9999946	5.20e-01	6.99e-01	PUM3	pumilio RNA binding family member 3
8012397	0.9999946	5.20e-01	6.99e-01	BORCS6	BLOC-1 related complex subunit 6
7969300	0.9999946	5.20e-01	6.99e-01	PRR20E///PRR20D///PRR20C///PRR20B///PRR20A	proline rich 20E///proline rich 20D///proline rich 20C///proline rich 20B///proline rich 20A
7969306	0.9999946	5.20e-01	6.99e-01	PRR20E///PRR20D///PRR20C///PRR20B///PRR20A	proline rich 20E///proline rich 20D///proline rich 20C///proline rich 20B///proline rich 20A
7969312	0.9999946	5.20e-01	6.99e-01	PRR20E///PRR20D///PRR20C///PRR20B///PRR20A	proline rich 20E///proline rich 20D///proline rich 20C///proline rich 20B///proline rich 20A
7969318	0.9999946	5.20e-01	6.99e-01	PRR20E///PRR20D///PRR20C///PRR20B///PRR20A	proline rich 20E///proline rich 20D///proline rich 20C///proline rich 20B///proline rich 20A
7969324	0.9999946	5.20e-01	6.99e-01	PRR20E///PRR20D///PRR20C///PRR20B///PRR20A	proline rich 20E///proline rich 20D///proline rich 20C///proline rich 20B///proline rich 20A
8103374	0.9999946	5.20e-01	6.99e-01		
8113130	0.9999946	5.20e-01	6.99e-01	MCTP1	multiple C2 and transmembrane domain containing 1
8140814	0.9999946	5.20e-01	6.98e-01	SLC25A40	solute carrier family 25 member 40
8082153	0.9999946	5.20e-01	6.98e-01	SEC22A	SEC22 homolog A, vesicle trafficking protein
7984802	0.9999946	5.20e-01	6.98e-01	ISLR2///ISLR2	immunoglobulin superfamily containing leucine rich repeat 2///immunoglobulin superfamily containing leucine rich repeat 2
8175302	0.9999946	5.20e-01	6.98e-01	FAM127B	family with sequence similarity 127 member B
8063923	0.9999946	5.20e-01	6.98e-01	SLCO4A1	solute carrier organic anion transporter family member 4A1
7975779	0.9999946	5.20e-01	6.98e-01	FOS	Fos proto-oncogene, AP-1 transcription factor subunit
8143341	0.9999946	5.20e-01	6.98e-01	KDM7A	lysine demethylase 7A
8068350	0.9999946	5.20e-01	6.98e-01		
7896715	0.9999946	5.20e-01	6.98e-01		
8164235	0.9999946	5.20e-01	6.98e-01	PTRH1	peptidyl-tRNA hydrolase 1 homolog
7893910	0.9999946	5.20e-01	6.98e-01		
8142580	0.9999946	5.20e-01	6.98e-01	FEZF1	FEZ family zinc finger 1
8101065	0.9999946	5.20e-01	6.98e-01	PPEF2	protein phosphatase with EF-hand domain 2
8168083	0.9999946	5.20e-01	6.98e-01	OTUD6A	OTU deubiquitinase 6A
8114583	0.9999946	5.20e-01	6.97e-01	SRA1	steroid receptor RNA activator 1
8170786	0.9999946	5.20e-01	6.97e-01	LCA10	lung carcinoma-associated 10
8000480	0.9999946	5.20e-01	6.97e-01		
7895998	0.9999946	5.20e-01	6.97e-01		
7928411	0.9999946	5.20e-01	6.97e-01	ZSWIM8	zinc finger SWIM-type containing 8
8112433	0.9999946	5.20e-01	6.97e-01		
8045972	0.9999946	5.20e-01	6.97e-01		
7958305	0.9999946	5.20e-01	6.97e-01	RFX4	regulatory factor X4
7894999	0.9999946	5.20e-01	6.97e-01		
8051696	0.9999946	5.20e-01	6.97e-01	CDKL4	cyclin dependent kinase like 4
8138776	0.9999946	5.20e-01	6.97e-01	HIBADH	3-hydroxyisobutyrate dehydrogenase
7945125	0.9999946	5.20e-01	6.97e-01	KIRREL3-AS3	KIRREL3 antisense RNA 3
8038532	0.9999946	5.20e-01	6.97e-01	IZUMO2	IZUMO family member 2
7893997	0.9999946	5.20e-01	6.97e-01		
7907396	0.9999946	5.20e-01	6.97e-01	C1orf105	chromosome 1 open reading frame 105
7893106	0.9999946	5.21e-01	6.97e-01		
7896704	0.9999946	5.21e-01	6.97e-01		
8045083	0.9999946	5.21e-01	6.97e-01	SFT2D3	SFT2 domain containing 3
7901071	0.9999946	5.21e-01	6.97e-01		
7926670	0.9999946	5.21e-01	6.96e-01		
7917482	0.9999946	5.21e-01	6.96e-01	KYAT3	kynurenine aminotransferase 3
8140140	0.9999946	5.21e-01	6.96e-01	CLDN3	claudin 3
7893480	0.9999946	5.21e-01	6.96e-01		
8020702	0.9999946	5.21e-01	6.96e-01	TAF4B	TATA-box binding protein associated factor 4b
8108420	0.9999946	5.21e-01	6.96e-01	SNORA74A	small nucleolar RNA, H/ACA box 74A
8176789	0.9999946	5.21e-01	6.96e-01	RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1A3P///RBMY1F///RBMY2FP///RBMY1A1	RNA binding motif protein, Y-linked, family 1, member J///RNA binding motif protein, Y-linked, family 1, member E///RNA binding motif protein, Y-linked, family 1, member D///RNA binding motif protein, Y-linked, family 1, member B///RNA binding motif protein, Y-linked, family 1, member A3 pseudogene///RNA binding motif protein, Y-linked, family 1, member F///RNA binding motif protein, Y-linked, family 2, member F pseudogene///RNA binding motif protein, Y-linked, family 1, member A1
8149283	0.9999946	5.21e-01	6.96e-01	RP1L1	retinitis pigmentosa 1-like 1
7954465	0.9999946	5.21e-01	6.95e-01		
8077804	0.9999946	5.21e-01	6.95e-01	TATDN2	TatD DNase domain containing 2
8022174	0.9999946	5.21e-01	6.95e-01		
8023688	0.9999946	5.21e-01	6.95e-01	SERPINB4	serpin family B member 4
8132465	0.9999946	5.21e-01	6.95e-01	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1
8065730	0.9999946	5.21e-01	6.95e-01	EIF2S2	eukaryotic translation initiation factor 2 subunit beta
7998629	0.9999946	5.21e-01	6.95e-01		
8136934	0.9999946	5.21e-01	6.95e-01	TAS2R41	taste 2 receptor member 41
8061529	0.9999946	5.21e-01	6.95e-01	REM1	RRAD and GEM like GTPase 1
8097146	0.9999946	5.22e-01	6.94e-01		
8136078	0.9999946	5.22e-01	6.94e-01		
8095451	0.9999946	5.22e-01	6.94e-01	PRR27	proline rich 27
8072039	0.9999946	5.22e-01	6.94e-01	MYO18B	myosin XVIIIB
8006229	0.9999946	5.22e-01	6.94e-01	RNF135	ring finger protein 135
8123340	0.9999946	5.22e-01	6.94e-01		
8122807	0.9999946	5.22e-01	6.94e-01	AKAP12	A-kinase anchoring protein 12
8032518	0.9999946	5.22e-01	6.94e-01	DIRAS1	DIRAS family GTPase 1
8103722	0.9999946	5.22e-01	6.94e-01	HSP90AA6P	heat shock protein 90 alpha family class A member 6, pseudogene
8046573	0.9999946	5.22e-01	6.94e-01	MTX2	metaxin 2
8129804	0.9999946	5.22e-01	6.94e-01	MAP3K5	mitogen-activated protein kinase kinase kinase 5
7905145	0.9999946	5.22e-01	6.94e-01		
8052524	0.9999946	5.22e-01	6.94e-01	SNORA70B	small nucleolar RNA, H/ACA box 70B
8162631	0.9999946	5.22e-01	6.94e-01	ZNF510	zinc finger protein 510
7974479	0.9999946	5.22e-01	6.94e-01		
8092095	0.9999946	5.22e-01	6.94e-01	TNIK	TRAF2 and NCK interacting kinase
7892820	0.9999946	5.22e-01	6.94e-01		
8172580	0.9999946	5.22e-01	6.93e-01	CACNA1F	calcium voltage-gated channel subunit alpha1 F
7997962	0.9999946	5.22e-01	6.93e-01	DPEP1	dipeptidase 1 (renal)
8172471	0.9999946	5.22e-01	6.93e-01	PIM2	Pim-2 proto-oncogene, serine/threonine kinase
8012839	0.9999946	5.22e-01	6.93e-01		
8174141	0.9999946	5.22e-01	6.93e-01	BEX5	brain expressed X-linked 5
8141076	0.9999946	5.22e-01	6.93e-01	PON2	paraoxonase 2
8121349	0.9999946	5.22e-01	6.93e-01	LACE1	lactation elevated 1
8100070	0.9999946	5.22e-01	6.93e-01	KCTD8	potassium channel tetramerization domain containing 8
7899057	0.9999946	5.22e-01	6.93e-01	MTFR1L	mitochondrial fission regulator 1 like
8161458	0.9999946	5.22e-01	6.93e-01	LOC102724238///LOC100126582///FGF7P3///LOC403323///FGF7P6	uncharacterized LOC102724238///uncharacterized LOC100126582///fibroblast growth factor 7 pseudogene 3///uncharacterized LOC403323///fibroblast growth factor 7 pseudogene 6
8049301	0.9999946	5.22e-01	6.92e-01	SAG	S-antigen visual arrestin
8074210	0.9999946	5.22e-01	6.92e-01		
8134460	0.9999946	5.22e-01	6.92e-01	FLJ30064	uncharacterized LOC644975
8125383	0.9999946	5.23e-01	6.92e-01	NOTCH4	notch 4
7970672	0.9999946	5.23e-01	6.92e-01		
7920744	0.9999946	5.23e-01	6.92e-01	PKLR	pyruvate kinase, liver and RBC
7927482	0.9999946	5.23e-01	6.92e-01	CHAT	choline O-acetyltransferase
8024808	0.9999946	5.23e-01	6.92e-01	SHD	Src homology 2 domain containing transforming protein D
7970737	0.9999946	5.23e-01	6.92e-01	FLT3	fms related tyrosine kinase 3
8075616	0.9999946	5.23e-01	6.92e-01	SYN3	synapsin III
8093792	0.9999946	5.23e-01	6.92e-01	HGFAC	HGF activator
7975410	0.9999946	5.23e-01	6.92e-01		
8167957	0.9999946	5.23e-01	6.92e-01	ZC3H12B	zinc finger CCCH-type containing 12B
8063057	0.9999946	5.23e-01	6.91e-01	SNX21	sorting nexin family member 21
8066051	0.9999946	5.23e-01	6.91e-01	NDRG3	NDRG family member 3
8019802	0.9999946	5.23e-01	6.91e-01	RNU2-1	RNA, U2 small nuclear 1
8071339	0.9999946	5.23e-01	6.91e-01	ZDHHC8	zinc finger DHHC-type containing 8
7914940	0.9999946	5.23e-01	6.91e-01	MRPS15	mitochondrial ribosomal protein S15
7905043	0.9999946	5.23e-01	6.91e-01	FAM231A///FAM231D///LOC388692	family with sequence similarity 231 member A///family with sequence similarity 231 member D///uncharacterized LOC388692
7987439	0.9999946	5.23e-01	6.91e-01	GPR176	G protein-coupled receptor 176
7895143	0.9999946	5.23e-01	6.91e-01		
8155490	0.9999946	5.23e-01	6.91e-01	LOC102724238///LOC554249///GLIDR	uncharacterized LOC102724238///uncharacterized LOC554249///glioblastoma down-regulated RNA
7925755	0.9999946	5.23e-01	6.91e-01	OR2T11	olfactory receptor family 2 subfamily T member 11 (gene/pseudogene)
8000407	0.9999946	5.23e-01	6.91e-01		
8162823	0.9999946	5.23e-01	6.91e-01		
7906244	0.9999946	5.23e-01	6.91e-01	NTRK1///NTRK1	neurotrophic receptor tyrosine kinase 1///neurotrophic receptor tyrosine kinase 1
7966003	0.9999946	5.23e-01	6.91e-01	APPL2	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2
7913226	0.9999946	5.23e-01	6.91e-01	PLA2G2D	phospholipase A2 group IID
7975390	0.9999946	5.23e-01	6.91e-01	SMOC1	SPARC related modular calcium binding 1
8120756	0.9999946	5.23e-01	6.90e-01		
7955019	0.9999946	5.23e-01	6.90e-01	ARID2	AT-rich interaction domain 2
7895220	0.9999946	5.23e-01	6.90e-01		
8093683	0.9999946	5.23e-01	6.90e-01		
7943519	0.9999946	5.23e-01	6.90e-01		
8099581	0.9999946	5.23e-01	6.90e-01	LCORL	ligand dependent nuclear receptor corepressor like
7979691	0.9999946	5.24e-01	6.90e-01	LOC100128233	uncharacterized LOC100128233
8154670	0.9999946	5.24e-01	6.90e-01	IFT74	intraflagellar transport 74
7895504	0.9999946	5.24e-01	6.89e-01		
8003230	0.9999946	5.24e-01	6.89e-01	LINC00917	long intergenic non-protein coding RNA 917
8149612	0.9999946	5.24e-01	6.89e-01	LZTS1	leucine zipper tumor suppressor 1
8137240	0.9999946	5.24e-01	6.89e-01	GIMAP7	GTPase, IMAP family member 7
7894170	0.9999946	5.24e-01	6.89e-01		
7929954	0.9999946	5.24e-01	6.89e-01		
8105111	0.9999946	5.24e-01	6.89e-01	FBXO4	F-box protein 4
7996391	0.9999946	5.24e-01	6.89e-01		
8040036	0.9999946	5.24e-01	6.89e-01	RPS7	ribosomal protein S7
7962085	0.9999946	5.24e-01	6.89e-01	IPO8	importin 8
7939944	0.9999946	5.24e-01	6.89e-01	OR5L1	olfactory receptor family 5 subfamily L member 1 (gene/pseudogene)
7895983	0.9999946	5.24e-01	6.89e-01		
7894944	0.9999946	5.24e-01	6.88e-01		
8074335	0.9999946	5.24e-01	6.88e-01	LOC102724788///PRODH	proline dehydrogenase 1, mitochondrial///proline dehydrogenase 1
7893591	0.9999946	5.24e-01	6.88e-01		
8026490	0.9999946	5.24e-01	6.88e-01	UCA1	urothelial cancer associated 1 (non-protein coding)
7922243	0.9999946	5.25e-01	6.88e-01	METTL18	methyltransferase like 18
8137202	0.9999946	5.25e-01	6.88e-01	ZNF862	zinc finger protein 862
7901915	0.9999946	5.25e-01	6.88e-01	ALG6	ALG6, alpha-1,3-glucosyltransferase
8130660	0.9999946	5.25e-01	6.88e-01		
8022338	0.9999946	5.25e-01	6.88e-01	LOC100996333///ADGRA3	G protein-coupled receptor 125 pseudogene///adhesion G protein-coupled receptor A3
8087874	0.9999946	5.25e-01	6.88e-01	WDR82	WD repeat domain 82
7975976	0.9999946	5.25e-01	6.88e-01	AHSA1	activator of Hsp90 ATPase activity 1
7993185	0.9999946	5.25e-01	6.88e-01	NUBP1	nucleotide binding protein 1
8134785	0.9999946	5.25e-01	6.88e-01	SPDYE3	speedy/RINGO cell cycle regulator family member E3
8049239	0.9999946	5.25e-01	6.87e-01	C2orf82	chromosome 2 open reading frame 82
8066925	0.9999946	5.25e-01	6.87e-01	PTGIS	prostaglandin I2 (prostacyclin) synthase
8167656	0.9999946	5.25e-01	6.87e-01	MAGED1	MAGE family member D1
8101757	0.9999946	5.25e-01	6.87e-01	GPRIN3	GPRIN family member 3
8065334	0.9999946	5.25e-01	6.87e-01	NKX2-2	NK2 homeobox 2
8175685	0.9999946	5.25e-01	6.87e-01	MAGEA10-MAGEA5///MAGEA5	MAGEA10-MAGEA5 readthrough///MAGE family member A5
7977476	0.9999946	5.25e-01	6.87e-01	OR4K14	olfactory receptor family 4 subfamily K member 14
8037959	0.9999946	5.25e-01	6.87e-01	BSPH1	binder of sperm protein homolog 1
8157516	0.9999946	5.25e-01	6.87e-01	TRIM32	tripartite motif containing 32
7975713	0.9999946	5.25e-01	6.87e-01	FCF1	FCF1 rRNA-processing protein
8075462	0.9999946	5.25e-01	6.87e-01	SELM///SELM	selenoprotein M///selenoprotein M
7912166	0.9999946	5.25e-01	6.87e-01	RERE	arginine-glutamic acid dipeptide repeats
7893675	0.9999946	5.25e-01	6.87e-01		
7958677	0.9999946	5.25e-01	6.87e-01	RAD9B	RAD9 checkpoint clamp component B
8013753	0.9999946	5.25e-01	6.86e-01	NARR///RAB34	nine-amino acid residue-repeats///RAB34, member RAS oncogene family
7926674	0.9999946	5.25e-01	6.86e-01	PTF1A	pancreas specific transcription factor, 1a
8167893	0.9999946	5.25e-01	6.86e-01		
8151890	0.9999946	5.25e-01	6.86e-01	TP53INP1	tumor protein p53 inducible nuclear protein 1
8049950	0.9999946	5.25e-01	6.86e-01	LOC100131763	uncharacterized LOC100131763
7939329	0.9999946	5.25e-01	6.86e-01	PDHX	pyruvate dehydrogenase complex component X
7894084	0.9999946	5.25e-01	6.86e-01		
8151240	0.9999946	5.26e-01	6.86e-01	PRDM14	PR/SET domain 14
7976156	0.9999946	5.26e-01	6.86e-01		
7980113	0.9999946	5.26e-01	6.86e-01		
8015087	0.9999946	5.26e-01	6.85e-01	KRT27	keratin 27
7948951	0.9999946	5.26e-01	6.85e-01	SLC22A24	solute carrier family 22 member 24
7935660	0.9999946	5.26e-01	6.85e-01	DNMBP	dynamin binding protein
8105463	0.9999946	5.26e-01	6.85e-01	GPBP1	GC-rich promoter binding protein 1
7980773	0.9999946	5.26e-01	6.85e-01	CCDC88C	coiled-coil domain containing 88C
8059350	0.9999946	5.26e-01	6.85e-01	AP1S3	adaptor related protein complex 1 sigma 3 subunit
7959010	0.9999946	5.26e-01	6.85e-01		
7899821	0.9999946	5.26e-01	6.85e-01	KIAA1522	KIAA1522
8131042	0.9999946	5.26e-01	6.85e-01		
8110930	0.9999946	5.26e-01	6.85e-01		
8045287	0.9999946	5.26e-01	6.85e-01		
8149825	0.9999946	5.26e-01	6.85e-01	STC1	stanniocalcin 1
7894768	0.9999946	5.26e-01	6.85e-01		
